"Business_ID","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"V9jFJfuK3FzWCJGoY15EgQ","606 8th Ave","mexican","11/10/2021 17:54:49","40.75543","'-73.99071","Blue Maiz","259","N/A","4","10018"
"6p1hVVBEXd8jtRULoRUW5g","276 5th Ave","korean","11/10/2021 17:54:25","40.7458773458956","'-73.9866652214984","Dons Bogam Black","104","N/A","4","10001"
"7rxg-tWPc1jK7Cikn5R86g","231 E 9th St","japanese","11/10/2021 17:54:00","40.729564","'-73.98786","Hi-Collar","645","N/A","4","10003"
"E2zKMwHhz4--dyplQ7gf8A","316 Columbus Ave","italian","11/10/2021 17:53:38","40.7792833","'-73.9776967","Pappardella","625","N/A","3.5","10023"
"ePKsXWq7alN3Q1kQ6cKaUg","1701 2nd Ave","mexican","11/10/2021 17:54:46","40.77935","'-73.95089","The Red Grill","52","N/A","4","10128"
"ynIx549QFj29o84y1RSGyw","61 Lexington Ave","korean","11/10/2021 17:54:28","40.740829","'-73.983474","Bao Bao Cafe","482","N/A","4","10010"
"9yc2V6zNpLG58uPV_ykBog","260 W 40th St","mexican","11/10/2021 17:54:52","40.75558","'-73.99012","Boqueria West 40th St","489","N/A","4","10018"
"s25mujxKWphsyFm0Ji1xYA","324 E 57th St","chinese","11/10/2021 17:54:09","40.7588502019644","'-73.9643376320601","Mr Chow","384","N/A","3","10022"
"qBGKigOGn_flCx1apxPzlA","196 Spring St","italian","11/10/2021 17:53:27","40.72506","'-74.00322","Piccola Cucina Osteria","591","N/A","4.5","10012"
"B0qxEXABa8-t9sY4NQRRsQ","1600 Amsterdam Ave","italian","11/10/2021 17:53:37","40.821427","'-73.950638","Fumo Pizza-Bar-Pasta","502","N/A","4","10031"
"StpOKezaW-AyN2xA1EJKvw","236 W 52nd St","mexican","11/10/2021 17:54:53","40.7629499","'-73.98403","Victor's Cafe","1506","N/A","4","10019"
"oLA02lMIfgvbYquvXzkARw","249 W 49th St","american","11/10/2021 17:53:47","40.7614625","'-73.9860519","Lillie's Victorian Establishment","1463","N/A","4","10019"
"cyOaoc0U6Trc0FZu6l14VQ","45 E 20th St","japanese","11/10/2021 17:53:57","40.73871","'-73.98838","Sarashina Horii","49","N/A","4","10003"
"NXg-oNpx0GYNiErdHb8L5A","160 E 23rd St","chinese","11/10/2021 17:54:12","40.7388534","'-73.98367370212858","Awesum Dimsum","229","N/A","4.5","10010"
"Dqp5Itsj9dN0Ewz8Gm853g","355 W 16th St","chinese","11/10/2021 17:54:13","40.74213","'-74.0038","Philippe Downtown","113","N/A","4","10011"
"Cz6It2NB_QBXCjnlsWGZSA","5 Ave A","american","11/10/2021 17:53:47","40.722520164329694","'-73.98635991078673","Boulton & Watt","685","N/A","4","10009"
"2u8T56A4qu-MjeuT-v7s_g","341 Broome St","mexican","11/10/2021 17:54:47","40.71958","'-73.99484","Casa Bocado","89","N/A","4.5","10013"
"niivJKBqY5wToDukqZHetQ","505 Washington St","indian","11/10/2021 17:54:40","40.74238","'-74.02909","Karma Kafe","699","N/A","4","07030"
"HGNqWrRYJNyhJSS8yia8HQ","120 Cedar St","indian","11/10/2021 17:54:36","40.709532","'-74.012702","Ruchi","372","N/A","3.5","10006"
"zxdsVR_hHUzhBFfus4yd7A","675 Hudson St","mexican","11/10/2021 17:54:47","40.7404330511257","'-74.0054753422738","Dos Caminos","1083","N/A","3","10014"
"'-yqnpiwcyNyn0N8QHFX2FQ","25-45 Steinway St","indian","11/10/2021 17:54:30","40.766743","'-73.912307","The Gully","237","N/A","4","11103"
"JEuIdK9hzci9g_TuwfnZ_w","52 W 13th St","american","11/10/2021 17:53:48","40.73618","'-73.9965962","Society Cafe","191","N/A","4","10011"
"rpzgv0Y6fIT6RcBsxFsrSg","103-09 Metropolitan Ave","indian","11/10/2021 17:54:33","40.71044","'-73.84942","Paratha Wala","364","N/A","4.5","11375"
"u_CnSp9FieAuWqhvCn-A2A","1047 Second Ave","indian","11/10/2021 17:54:34","40.75825","'-73.96633","Spice Mantra","3","N/A","3.5","10022"
"uC5_J2l9uwTleh7j5W__kg","374 Pearl St","korean","11/10/2021 17:54:27","40.69278448368199","'-73.98830634081003","Bokki Seoul Food","23","N/A","4.5","11201"
"gcEMZjjqy5Ucnv_5Pv-q1g","648 9th Ave","chinese","11/10/2021 17:54:07","40.760537","'-73.990782","Tasty Hand Pulled Noodles II","328","N/A","4","10036"
"gXnC_aZR09BvqEQKGKFjBg","5W 32nd St","korean","11/10/2021 17:54:18","40.747509","'-73.986079","BCD Tofu House","2141","N/A","4","10001"
"vVVmHacu2YAxKfpIjhfd1g","438 3rd Ave","italian","11/10/2021 17:53:28","40.743553","'-73.980026","Norma","479","N/A","4.5","10016"
"hVqZ4vihjL1gFTD-KdX-Tw","665 Amsterdam Ave","italian","11/10/2021 17:53:38","40.79178","'-73.9718","Gennaro","401","N/A","4","10025"
"Q0SZ32fKVWA02NX8Wdql7w","205 Thompson St","mexican","11/10/2021 17:54:48","40.72876","'-73.9995","Kuxé","75","N/A","4.5","10012"
"ogEtpbCgxv38PyB3ebivqQ","22-55 31st St","indian","11/10/2021 17:54:40","40.774803026853","'-73.9120166023413","Yaar Indian Restaurant","414","N/A","4.5","11105"
"R18bhjYmKxpwfkwGFlWW2g","53 W 35th St","korean","11/10/2021 17:54:22","40.75015","'-73.9863","Hanbat Restaurant","504","N/A","3.5","10001"
"IPhWpqIuAiEerKlLS82RpQ","6 West 28th St","japanese","11/10/2021 17:54:03","40.74478","'-73.9881","noda","50","N/A","4.5","10001"
"NN3mOWF5e_pnR1ArqM2bHQ","647 9th Ave","korean","11/10/2021 17:54:26","40.7606544","'-73.991332","OBAO","2758","N/A","4","10036"
"BbMUXd69i0tlWS2aoppwaQ","194 Ave A","mexican","11/10/2021 17:54:43","40.7291","'-73.98105","El Camion","717","N/A","4","10009"
"DQuwci5xgJxXx7dxxp9FBA","79 St Marks Pl","mexican","11/10/2021 17:54:53","40.72788723475379","'-73.98557625767012","Taqueria St. Marks Place","436","N/A","4","10003"
"fgtw4swOHXEFwZpBCG05rQ","245 W 38th St","american","11/10/2021 17:53:41","40.75427","'-73.99031","Black Iron Burger","1003","N/A","4","10018"
"l1nX-f46dmOEmYPoiuLSaw","236 E 53rd St","chinese","11/10/2021 17:54:06","40.756912","'-73.968109","Peking Duck House","473","N/A","3.5","10022"
"QUTSHrHw3qRZjf749VM1Yg","38 E 58th St","italian","11/10/2021 17:53:30","40.76273","'-73.97155","Serafina Osteria","136","N/A","3.5","10022"
"oTkzgr7hzOAdlP99Auj3GQ","342 Lexington Ave","japanese","11/10/2021 17:53:58","40.74993","'-73.97746","Momosan Ramen & Sake - New York","1681","N/A","4","10016"
"KDpFAWkLofuabBSpnNJY5A","134 W 46th St","mexican","11/10/2021 17:54:49","40.75797140479767","'-73.98387478465575","Amor Loco","7","N/A","4.5","10036"
"m1cJLpDN4B-_0hGgPfe5OA","171 Grand St","japanese","11/10/2021 17:54:00","40.71453","'-73.9613511","Salt + Charcoal","588","N/A","4","11249"
"yKQZqmCbk3EkGC5ajHgEGg","246 E 51st St","indian","11/10/2021 17:54:29","40.75554","'-73.96874","Amma","529","N/A","4","10022"
"0IlPgT9j_85PuLDs8ZqiUw","156 E 45th St","japanese","11/10/2021 17:54:03","40.7527802459225","'-73.9735173882912","BentOn Cafe","153","N/A","4","10017"
"42j0S2yFg4B6jO95I4Lfog","315 Fifth Ave","japanese","11/10/2021 17:54:00","40.746897","'-73.985172","Bentos","52","N/A","4.5","10016"
"PAJdNrD4HFBN16OAFeDx4A","420 W 49th St","mexican","11/10/2021 17:54:42","40.76319","'-73.99045","Ponche Taqueria & Cantina","525","N/A","4","10019"
"oB2cpcZNyjDklNqZN0n8hg","419 E 74th St","japanese","11/10/2021 17:54:00","40.768783","'-73.9538981","Sushi Ishikawa - UES","269","N/A","4.5","10021"
"Q1_UvNyONsaVS_VC1mD9Dw","513 Columbus Ave","italian","11/10/2021 17:53:28","40.78554","'-73.97263","Osteria Cotta","949","N/A","4","10024"
"xZQ9YfOeBtFC6nWGGobjUg","22 W 32nd St","korean","11/10/2021 17:54:28","40.74763","'-73.98686","Jongro Gopchang","1","N/A","5","10001"
"6tASYtO9zOrXr8-LPnAToQ","45 W 39th St","chinese","11/10/2021 17:54:06","40.75274","'-73.98445","Zest Szechuan","612","N/A","4","10018"
"FvnExtQHPfz_crDCBTQ1iQ","95 Macdougal St","indian","11/10/2021 17:54:34","40.729513","'-74.001138","Mint Masala","328","N/A","4","10012"
"qm1J_dPA5IHij1oAnoZwHw","118 Madison Ave","japanese","11/10/2021 17:53:53","40.74545","'-73.98499","nonono","891","N/A","4","10016"
"rCS4w1A24k33FFTzZ52Vog","159 Ludlow St","korean","11/10/2021 17:54:20","40.72104","'-73.98804","Oh K-Dog","255","N/A","4.5","10002"
"7YYp_2WYWdRSt_NohV7Psw","86th & 3rd Ave","mexican","11/10/2021 17:54:52","40.778824","'-73.953986","Casa Birria NYC","48","N/A","5","10028"
"kueEZRLEaNVo6Cow3hf56Q","170 Bleecker St","chinese","11/10/2021 17:54:11","40.72867","'-74.0007","Nice Day Chinese","51","N/A","4.5","10012"
"I6optu9x0JAf8oT5lqJ8qw","308 W 50th St","american","11/10/2021 17:53:43","40.76244","'-73.98674","The Blue Dog Cookhouse & Bar","1306","N/A","4","10019"
"sHVnV3l2_mQefULh0mvwUA","206 Spring St","korean","11/10/2021 17:54:19","40.7253","'-74.00371","The Woo","125","N/A","4","10012"
"9xZe8DclrBpofeM0dd6Z6A","496 9th Ave","italian","11/10/2021 17:53:34","40.75562","'-73.99445","Tavolino","32","N/A","4.5","10018"
"Ps0cOZevNA1M9M5_z7W3oQ","170 Waverly Pl","american","11/10/2021 17:53:50","40.7336021670705","'-74.001675412843","Joseph Leonard","681","N/A","4","10014"
"Zk8UgB9MDoIHWFYgAxNlIQ","2 Hope St","mexican","11/10/2021 17:54:45","40.71377","'-73.95786","De Mole","169","N/A","4.5","11211"
"ZHPp0z9Tr6qfjj2wCleLWw","10 E 33rd St","korean","11/10/2021 17:54:22","40.747279","'-73.984544","HYUN","189","N/A","4","10016"
"ByJBXa3HwPqw8eSPfDObkg","46 Henry St","indian","11/10/2021 17:54:34","40.69963","'-73.99209879815116","Mint Heights","47","N/A","4.5","11201"
"fVsH6QIJPzXpVbgmeiolsA","2 Harrison St","korean","11/10/2021 17:54:19","40.7188032533572","'-74.0090829725856","Jungsik","645","N/A","4.5","10013"
"rbAxZRKdMoMxeonDTmooFg","259 Vesey St","mexican","11/10/2021 17:54:49","40.7147356376792","'-74.015635","El Vez","706","N/A","3.5","10282"
"0s8rxDQhglhh28BLz-80qw","90 Park Ave","indian","11/10/2021 17:54:37","40.75074","'-73.97936","Mysttik Masaala","15","N/A","5","10016"
"5pRxCYQppSq0czjFDN9X3Q","1382 1st Ave","italian","11/10/2021 17:53:35","40.768817","'-73.954833","Campagnola Restaurant","268","N/A","4","10021"
"eTzH9lmkmouNlmuJ77i8Ow","283 Columbus Ave","indian","11/10/2021 17:54:30","40.7782","'-73.97802","Angaar","141","N/A","4.5","10023"
"0d9H27ztGyGHMENp2afAqA","26-19 Jackson Ave","chinese","11/10/2021 17:54:16","40.7475637","'-73.9417967","Xi'an Famous Foods","111","N/A","4","11101"
"NcIUA8l_kmbPEwqI9lzELg","668 10th Ave","mexican","11/10/2021 17:54:53","40.762577","'-73.992919","Anejo","730","N/A","3.5","10036"
"dOxHYQmBR14Fa2C1X8oMMQ","132 W 47th St","japanese","11/10/2021 17:54:02","40.758417","'-73.983301","Sushi Lab","361","N/A","4.5","10036"
"FYWwW5lcxKzaA98Xgw8bqA","436 Union Ave","korean","11/10/2021 17:54:26","40.7134488","'-73.9513445","hanon","205","N/A","4.5","11211"
"jjDsVuD7KbxnYV4jFnyftA","319 5th Ave","korean","11/10/2021 17:54:19","40.747118","'-73.985056","LOVE Korean BBQ","374","N/A","4.5","10016"
"fhqAmrQsX45YQ9zyvZ938g","1123 Broadway","mexican","11/10/2021 17:54:48","40.74332","'-73.98924","Tortazo","10","N/A","4.5","10010"
"kxv4jD_qXRPVrV0oPR7isQ","2656 Broadway","chinese","11/10/2021 17:54:15","40.79759","'-73.9693099","Yu Kitchen","123","N/A","4","10025"
"DpfE0gPBXj-aj2pnEh4E2Q","145 Borinquen Pl","chinese","11/10/2021 17:54:14","40.7107868","'-73.9542168","Wei Williamsburg","180","N/A","4","11211"
"6lUsFj0KCao678o9L7QwUw","17 E 48th St","japanese","11/10/2021 17:53:56","40.75703","'-73.97692","Hatsuhana Sushi Restaurant","1388","N/A","4","10017"
"SxKvgnkMMZdhBJcxxKQnww","40 W 57th St","japanese","11/10/2021 17:53:57","40.7636210840864","'-73.9765048613641","Nobu Fifty Seven","1281","N/A","4","10019"
"V-FCEicobl5Su-R7EVJQNA","129 MacDougal St","italian","11/10/2021 17:53:28","40.73069","'-74.00015","La Lanterna Di Vittorio","1503","N/A","4","10012"
"PnGSE8JGbMZKtdHi9go7Kg","446 Columbus Ave","american","11/10/2021 17:53:48","40.7835485472543","'-73.9744088718635","The Milling Room","494","N/A","4","10024"
"H9GD7km7riFooM0FkdwOPg","2756 Broadway","mexican","11/10/2021 17:54:52","40.801264","'-73.967663","Calle Ocho","2558","N/A","4","10025"
"q3_FgDWWuXcVGiNuo_OPBQ","647 E 11th St","italian","11/10/2021 17:53:31","40.72666","'-73.9773","Fiaschetteria Pistoia","192","N/A","4","10009"
"KEBKGGGkDhnuYdKrjzZblw","37 W 32nd St","korean","11/10/2021 17:54:18","40.74811","'-73.9872","Samwon Garden Korean BBQ","683","N/A","4.5","10001"
"U6l20gH8YuOJMO8vF6_Ufw","450 W 33rd St","mexican","11/10/2021 17:54:48","40.75264793272132","'-73.99981519174997","Jajaja Plantas Mexicana","23","N/A","4.5","10001"
"zFT7bFL0Gd3k4b8j1skBbA","3708 Queens Blvd","korean","11/10/2021 17:54:21","40.7439061","'-73.9276512","Wonder Pig KBBQ","9","N/A","5","11101"
"x9ADy3a--S_6Oqn_1KLipA","1 E 32nd St","korean","11/10/2021 17:54:18","40.747173576622","'-73.9852144232788","Kang Ho Dong Baekjeong","1353","N/A","4","10016"
"qN6O25vth1A7H3uN4wO3BA","1373 1st Ave","american","11/10/2021 17:53:45","40.7690147430034","'-73.9553448732022","The Sefton","33","N/A","4.5","10021"
"8ZBbl3VN-cu6PFOL0D7-8A","339 Lexington Ave New York Ny","chinese","11/10/2021 17:54:06","40.749688","'-73.977171","Hunan Village","10","N/A","4.5","10016"
"tyyqm0ftkoKQxednWNh0Tg","318 West 51st St","japanese","11/10/2021 17:54:00","40.76326","'-73.98671","UOGASHI","86","N/A","4.5","10019"
"Xb7a07fx__8KZaKIT0K8Aw","267 Amsterdam Ave","japanese","11/10/2021 17:54:02","40.778821","'-73.981202","Kitakata Ramen Ban Nai - New York","84","N/A","4.5","10023"
"ves5zPXMxQk1-HK3E1fNhA","43 W 24th St","japanese","11/10/2021 17:54:03","40.74336530428082","'-73.99134204180429","Norikoh","46","N/A","4.5","10010"
"r2nIYBSyXny1-7XvsL2PVg","551 2nd Ave","italian","11/10/2021 17:53:30","40.742664","'-73.977783","Lena's Italian Kitchen","246","N/A","4.5","10016"
"pcQ9ld7xuX9EXTCAoakkbQ","74 Broad St","mexican","11/10/2021 17:54:53","40.704647","'-74.011824","Tacombi - Financial District","72","N/A","4","10004"
"GVaTZnN7a-DkrK57l7BbGw","2914 36th Ave","indian","11/10/2021 17:54:31","40.7569548876687","'-73.9310011267662","Boishakhi Restaurant","92","N/A","4","11106"
"z0lX40tXQxOHlU26VhLATA","Corner Of Center Blvd And 49th Ave","american","11/10/2021 17:53:43","40.7441416","'-73.9583929","American Brass On The Water","182","N/A","4.5","11109"
"sTu5z5HUcIYykg97HHj8xA","824 9th Ave","mexican","11/10/2021 17:54:47","40.76596","'-73.98675","El Centro","862","N/A","4","10019"
"XXD9wgu9ns4_BFKubKJ5eQ","42-27 35th Ave","korean","11/10/2021 17:54:24","40.754201","'-73.919767","kini","114","N/A","4","11101"
"c06A8F4Z3hP5tJ2VetxCjA","40-11 149th Pl","korean","11/10/2021 17:54:19","40.763106","'-73.814917","Hahm Ji Bach","1207","N/A","4","11354"
"XO6IbZn2oxonPrfcXHK4HA","894 Amsterdam Ave","mexican","11/10/2021 17:54:53","40.7989892","'-73.966955","Casa Mexicana","209","N/A","4","10025"
"e5wK3I_THzF4Ce_OgoSCQw","109 St Marks Pl","korean","11/10/2021 17:54:19","40.727223","'-73.983878","MOKYO","156","N/A","4.5","10009"
"iYh7mB7PDd5ZvZZ4lFPF1w","304 E 78th St","indian","11/10/2021 17:54:31","40.77232","'-73.955241","Anand Indian Cuisine","142","N/A","4","10075"
"ur73cho5J-1IrhPYVZrNew","350 11th Ave","american","11/10/2021 17:53:51","40.754070046953146","'-74.0026987","Jibs","8","N/A","4.5","10001"
"38YuedP0ItlKbC-ncJ1XCQ","31 8th Ave","american","11/10/2021 17:53:51","40.73822","'-74.00426","Tavern on Jane","420","N/A","4","10014"
"uCXsqMEfD12Rlmp1H09_Nw","208 3rd Ave","japanese","11/10/2021 17:53:54","40.73601","'-73.98542","Omakase Sushi Dairo","17","N/A","5","10003"
"DFRpXRHjOHBxYHiuvwaEQQ","61 Columbus Ave","mexican","11/10/2021 17:54:44","40.771119","'-73.9829577","Rosa Mexicano","1275","N/A","3.5","10023"
"zDiKwE9LPwWo9k2kdwMEZw","4404 Broadway","indian","11/10/2021 17:54:39","40.757176","'-73.915762","Saffron Indian Cuisine","265","N/A","3.5","11103"
"3D6UAhoKnF3A03rX_v5ngA","136 Division St","italian","11/10/2021 17:53:32","40.71456","'-73.99154","Bacaro","401","N/A","4","10002"
"fa5a7jksUak7yleWLWMigg","261 Canal St","chinese","11/10/2021 17:54:16","40.7190194496717","'-74.0008207038045","Joe’s Steam Rice Roll","345","N/A","4","10013"
"fKsGFEKMD0e39B7SW-G8xw","Corner Of 47th And 3rd","indian","11/10/2021 17:54:39","40.75394","'-73.97214","Fahima Halal","8","N/A","4.5","10036"
"zdB4nA0Xpyxhi5oIt6wVng","555 5th Ave","korean","11/10/2021 17:54:28","40.7558","'-73.97874","JoJu","179","N/A","4.5","10017"
"ZwER8TyQH70ACI-nIG682g","55 Water St","indian","11/10/2021 17:54:34","40.7034194804375","'-73.9916073158383","Chote Miya","14","N/A","4.5","11201"
"tmzWZtu9Nimn7Hfas9XmcA","120 W 55th St","american","11/10/2021 17:53:42","40.76306","'-73.9786","Quality Bistro","108","N/A","4.5","10019"
"FeSynfcDT4qB2kDixHUQCA","346 W 52nd St","korean","11/10/2021 17:54:18","40.764","'-73.98686","Danji","1019","N/A","4","10019"
"PdzL9svqapSqH4o8bF86Pw","114 E 1st St","indian","11/10/2021 17:54:39","40.7227225423661","'-73.9866224576721","Punjabi Grocery & Deli","418","N/A","4.5","10009"
"u-MUL83NUy2gsbV80WZnAA","628 10th Ave","american","11/10/2021 17:53:44","40.76122","'-73.99396","The Marshal","758","N/A","4","10036"
"xEF3Kvd0yw74pjnlFB2Sgg","951 Amsterdam Ave","american","11/10/2021 17:53:45","40.800806379326424","'-73.96519384340974","Nobody Told Me","150","N/A","4.5","10025"
"nBy8KtcUHktPFKw-VClG1A","950 2nd Ave","italian","11/10/2021 17:53:31","40.75495","'-73.9682718","La Pecora Bianca","278","N/A","3.5","10022"
"2iwT3iutZvmqzmu7oOkWFw","1567 Broadway","mexican","11/10/2021 17:54:45","40.7593727","'-73.9853281","Dos Caminos","620","N/A","3.5","10036"
"DTKKEogIt2wQm4UULYVGug","83 Pearl St","mexican","11/10/2021 17:54:46","40.704168","'-74.010261","Mad Dog & Beans Mexican Cantina","987","N/A","3.5","10004"
"WBG-l_bfLmBwR0P36ZFOLg","156-16 Northern Blvd","korean","11/10/2021 17:54:28","40.7638809","'-73.808914","Hong Chun Cheon Dakgalbi","54","N/A","4","11354"
"YC-wGlO0oOkEIaCEDZv-ag","251 W 55th St","korean","11/10/2021 17:54:27","40.765375","'-73.983114","Yakitori Totto","1352","N/A","4","10019"
"xLJnT-pB4VECJzmUf1Whpg","90 Clinton St","chinese","11/10/2021 17:54:11","40.718271","'-73.985209","3 Times","148","N/A","4.5","10002"
"7DUPGtHqVZHJ3yIufbWLsg","318 E 6th St","indian","11/10/2021 17:54:31","40.726934","'-73.98758","Malai Marke Indian Cuisine","591","N/A","4","10003"
"'-kVueEw_fyO1Q2Gkmj6Few","4708 47th Ave","mexican","11/10/2021 17:54:53","40.740766","'-73.917876","Taqueria Santa Fe","390","N/A","4.5","11377"
"jYAqup9AF9N9wYAWYanZ-A","762 9th Ave","mexican","11/10/2021 17:54:47","40.7641288111074","'-73.9882850646973","Arriba Arriba Midtown","942","N/A","3.5","10019"
"9heTBCW1DDAKyO0GrY3Nxw","2077 Adam Clayton Powell Jr Blvd","indian","11/10/2021 17:54:40","40.80799","'-73.94856","Delhi Masala","172","N/A","4","10027"
"HZWHBfeuP4Fb6y8b8uqnbA","251 W 72nd St","korean","11/10/2021 17:54:28","40.779583","'-73.983482","Sushi Yasaka","1834","N/A","4","10023"
"n1xpGOPa7XRq4or7QLjzHw","89 E 4th St","japanese","11/10/2021 17:53:57","40.72638","'-73.98964","DokoDemo","337","N/A","4.5","10003"
"Lw044EfH1h3XhUhri3ExfA","19 E 26th St","american","11/10/2021 17:53:48","40.7431036278527","'-73.9870538457459","BLACKBARN","611","N/A","4","10010"
"yb9o5T88FPUXYOzxyXlUcw","143-09 Holly Ave","indian","11/10/2021 17:54:34","40.75262","'-73.816511","Ganesh Temple Canteen","261","N/A","4.5","11355"
"IxwuIDcpRa7EpQs7V481Ww","13-15 W 54th St","italian","11/10/2021 17:53:38","40.7614994602915","'-73.976308999227","Il Gattopardo","176","N/A","4","10019"
"wjIyCBEpCG_HRp8veiI0YQ","141 W 41st St","korean","11/10/2021 17:54:25","40.75487","'-73.98599","Ootoya Times Square","972","N/A","4","10036"
"QjXjUpyYlopIN_JK6A_s-w","309 Amsterdam Ave","chinese","11/10/2021 17:54:15","40.7801418544804","'-73.98022","Mimi Cheng’s Dumplings","48","N/A","4","10023"
"gsZUN1Vtpd3P7rdvANbrmg","739 Grand St","indian","11/10/2021 17:54:39","40.711924","'-73.943326","Indian Kitchen","193","N/A","4","11211"
"IiIzeFqe4tJiHaAWyw7ddg","813 8th Ave","american","11/10/2021 17:53:48","40.7615693","'-73.9867747","West End Bar & Grill","388","N/A","4","10019"
"a93NwZxjkPQydJxR42oPyg","929 Amsterdam Ave","chinese","11/10/2021 17:54:08","40.800127673827","'-73.9657538384199","Grain House","104","N/A","4","10025"
"uipFunIVqRWwopfEvrscyQ","86 Orchard St","mexican","11/10/2021 17:54:49","40.7179602","'-73.9902328","Casa Mezcal","418","N/A","3.5","10002"
"GnaeBuilZb_fU01v3wNhZw","411 Washington St","italian","11/10/2021 17:53:38","40.74131","'-74.02953","Grimaldi's","427","N/A","4","07030"
"yx8cpBwPttpdBvm4V1EawQ","148 E 46th St","indian","11/10/2021 17:54:34","40.75352","'-73.9736117202377","Joy Curry & Tandoor","201","N/A","4","10017"
"BPZfuPvSxCfoppU4lPFm0Q","140 W Houston St","japanese","11/10/2021 17:53:54","40.7280299","'-74.00167","DOMODOMO - New York","1258","N/A","4","10012"
"JYNBy2r3LVhJbLHE1bASfg","1900 Broadway","american","11/10/2021 17:53:40","40.7716201269986","'-73.9818377981476","The Smith","1827","N/A","4","10023"
"DY2wlHlgC5eHITs-d5rT4w","964 Amsterdam Ave","mexican","11/10/2021 17:54:52","40.8015","'-73.96534","Panchos","65","N/A","4.5","10025"
"hfCU-GH8GP6vjAknXUyhKQ","43-45 43rd St Queens Blvd","indian","11/10/2021 17:54:34","40.743878601011176","'-73.921224","Cardamom Indian cuisine","200","N/A","4.5","11104"
"rJfGgBleDYCVq2rkBr_w-Q","26 Broadway","italian","11/10/2021 17:53:37","40.710372","'-73.96794","Barano","285","N/A","4.5","11249"
"GoxvwD8A3v6ztNSY8hcrXA","406 E 64th St","american","11/10/2021 17:53:51","40.762295","'-73.959222","The Alvin Public House","54","N/A","4.5","10065"
"Ixh8PpRS3D-xpXPqBf8OBA","1737 York Ave","american","11/10/2021 17:53:47","40.779014","'-73.945238","Chez Nick","134","N/A","4.5","10128"
"lY_gb_hNbit6GHBiOn3VeQ","33 Carmine St","japanese","11/10/2021 17:54:02","40.730284","'-74.003212","Nami Nori","365","N/A","4.5","10014"
"ryvBsB9FrBBZDak87iGS1w","158 E 48th St","american","11/10/2021 17:53:47","40.7547012104496","'-73.972255513072","Sea Fire Grill","1334","N/A","4.5","10017"
"kIzVGUWS2b5H_b-G0Q0-0g","531 Hudson St","japanese","11/10/2021 17:54:00","40.73425","'-74.00639","Katana Kitten","97","N/A","4","10014"
"jYhbUh1TV7SCfPxjIhVpcg","13 E 1st St","indian","11/10/2021 17:54:30","40.7244378855031","'-73.9915524","Baar Baar","926","N/A","4","10003"
"Jd2_ZC4ugEMSY9ElivNZgg","30 East 23rd St","mexican","11/10/2021 17:54:46","40.74057","'-73.98768","Summer Salt","135","N/A","4.5","10010"
"63nYipWuA42RZmESBMUNkQ","293 3rd Ave","american","11/10/2021 17:53:51","40.73845","'-73.98321","The Bluebell Cafe","626","N/A","4","10010"
"jG3XHl8Bkw5KEwAI93ciVw","346 Lexington Ave","indian","11/10/2021 17:54:40","40.74998","'-73.97729","Nirvana","479","N/A","3.5","10016"
"gPattIGuKxCgeNjxfEMDjg","1665 1st Ave","indian","11/10/2021 17:54:33","40.777471","'-73.949159","Punjabi Junction Of 87th","48","N/A","5","10028"
"mlm40NxsVJUPnh3LTayaaw","40 Kenmare St","korean","11/10/2021 17:54:28","40.720572","'-73.995206","Kimika","183","N/A","4","10012"
"ddFY9PpygYagv7-jVduB2Q","216 7th Ave","mexican","11/10/2021 17:54:49","40.74382731329241","'-73.996272","Counter & Bodega","137","N/A","4.5","10011"
"DNSFvZtdsqkaidmFSpm-Jw","251 W 55th St","chinese","11/10/2021 17:54:12","40.76526","'-73.9832","Soba Noodle Azuma","319","N/A","4","10019"
